2018,93,105477,105477,Melbourne (CBD),Australian Institute of Management,6962,Management Advice and Other Consulting Services,144.95805,-37.81069,"(-37.81068966, 144.9580507)"
2018,93,105477,105477,Melbourne (CBD),Touchcorp,7000,Computer System Design and Related Services,144.95805,-37.81069,"(-37.81068966, 144.9580507)"
2018,93,105477,105477,Melbourne (CBD),Vix Technology (Aust) Pty Ltd,7000,Computer System Design and Related Services,144.95805,-37.81069,"(-37.81068966, 144.9580507)"
2018,12,103955,103955,Melbourne (CBD),Australian Institute of Technical Training,8101,Technical and Vocational Education and Training,144.9581,-37.81937,"(-37.81936826, 144.9581001)"
2018,22,102103,102103,Melbourne (CBD),InterContinental Melbourne - The Rialto,4400,Accommodation,144.95812,-37.81854,"(-37.81853982, 144.9581174)"
2018,53,105856,105856,Melbourne (CBD),Patricia,4512,Takeaway Food Services,144.95823,-37.81469,"(-37.8146857, 144.9582276)"
2018,12,103997,103997,Melbourne (CBD),Aust Nat Inst of Business & Technology / Next Careers,8101,Technical and Vocational Education and Training,144.95827,-37.81973,"(-37.81972991, 144.9582711)"
2018,12,103997,103997,Melbourne (CBD),City Cite,8022,Secondary Education,144.95827,-37.81973,"(-37.81972991, 144.9582711)"
2018,12,103997,103997,Melbourne (CBD),Macquarie Collections Group,7293,Credit Reporting and Debt Collection Services,144.95827,-37.81973,"(-37.81972991, 144.9582711)"
2018,12,103997,103997,Melbourne (CBD),Vacant,0,Vacant Space,144.95827,-37.81973,"(-37.81972991, 144.9582711)"
2018,93,108082,108082,Melbourne (CBD),Choice Migration Australia,9539,Other Personal Services n.e.c.,144.95831,-37.81044,"(-37.81043684, 144.9583118)"
2018,93,108082,108082,Melbourne (CBD),SIIT,8101,Technical and Vocational Education and Training,144.95831,-37.81044,"(-37.81043684, 144.9583118)"
2018,93,108082,108082,Melbourne (CBD),Vacant,0,Vacant Space,144.95831,-37.81044,"(-37.81043684, 144.9583118)"
2018,32,102119,102119,Melbourne (CBD),Phillip Bing And Associates,6931,Legal Services,144.95833,-37.81754,"(-37.81753764, 144.9583335)"
2018,32,102119,102119,Melbourne (CBD),TCF Services,6962,Management Advice and Other Consulting Services,144.95833,-37.81754,"(-37.81753764, 144.9583335)"
2018,53,101175,101175,Melbourne (CBD),Gen5 Group,4211,Furniture Retailing,144.95839,-37.81527,"(-37.81527213, 144.9583893)"
2018,53,101175,101175,Melbourne (CBD),MiFi,6932,Accounting Services,144.95839,-37.81527,"(-37.81527213, 144.9583893)"
2018,53,101175,101175,Melbourne (CBD),Pearl News Victoria,4244,Newspaper and Book Retailing,144.95839,-37.81527,"(-37.81527213, 144.9583893)"
2018,32,110094,110094,Melbourne (CBD),Jo Fisher Executive Pty Ltd,7211,Employment Placement and Recruitment Services,144.95842,-37.81691,"(-37.81690552, 144.95842)"
2018,12,103998,103998,Melbourne (CBD),Jacobs Group,6923,Engineering Design and Engineering Consulting Services,144.9586,-37.81947,"(-37.81946564, 144.9585997)"
2018,12,103998,103998,Melbourne (CBD),Pack & Send Flinders Street,5102,Courier Pick-up and Delivery Services,144.9586,-37.81947,"(-37.81946564, 144.9585997)"
2018,12,103998,103998,Melbourne (CBD),Vacant,0,Vacant Space,144.9586,-37.81947,"(-37.81946564, 144.9585997)"
2018,22,102101,110661,Melbourne (CBD),Vacant,0,Vacant Space,144.95892,-37.81822,"(-37.81821897, 144.9589234)"
2018,22,110092,110092,Melbourne (CBD),Credo Financial Group,6419,Other Auxiliary Finance and Investment Services,144.95913,-37.81858,"(-37.81857938, 144.959133)"
2018,12,110091,110091,Melbourne (CBD),Vacant,0,Vacant Space,144.9592,-37.81927,"(-37.81927275, 144.9591981)"
2018,53,101177,101177,Melbourne (CBD),Vacant,0,Vacant Space,144.9592,-37.815,"(-37.81499725, 144.9591969)"
2018,53,101177,101177,Melbourne (CBD),Vacant,0,Vacant Space,144.9592,-37.815,"(-37.81499725, 144.9591969)"
2018,53,101178,101178,Melbourne (CBD),Sayer Jones,6931,Legal Services,144.95938,-37.81509,"(-37.81509014, 144.9593795)"
2018,63,108080,108080,Melbourne (CBD),Tony Hinz & Associates/Aust-China Migration Services,9539,Other Personal Services n.e.c.,144.95964,-37.81331,"(-37.81331349, 144.9596398)"
2018,84,108093,108093,Melbourne (CBD),Lewenberg & Lewenberg,6931,Legal Services,144.95967,-37.81181,"(-37.81181162, 144.9596747)"
2018,63,105867,105867,Melbourne (CBD),Excelsius Finance,6419,Other Auxiliary Finance and Investment Services,144.95973,-37.81392,"(-37.81392027, 144.9597266)"
2018,63,108079,108079,Melbourne (CBD),Fayman Lawyers,6931,Legal Services,144.95975,-37.81356,"(-37.81355512, 144.9597518)"
2018,74,108094,108094,Melbourne (CBD),Vacant,0,Vacant Space,144.95982,-37.81208,"(-37.81207875, 144.959821)"
2018,23,102100,102100,Melbourne (CBD),042Flowers,4274,Flower Retailing,144.95988,-37.81798,"(-37.81797762, 144.9598761)"
2018,74,108096,108096,Melbourne (CBD),City on a Hill,9540,Religious Services,144.95992,-37.81236,"(-37.81236094, 144.9599242)"
2018,74,108097,108097,Melbourne (CBD),Equity-One Mortgage Fund Limited,6932,Accounting Services,144.95995,-37.81248,"(-37.81247755, 144.9599467)"
2018,74,108097,108097,Melbourne (CBD),Lennon Lawyers,6931,Legal Services,144.95995,-37.81248,"(-37.81247755, 144.9599467)"
2018,74,108097,108097,Melbourne (CBD),Mazzeo Lawyers,6931,Legal Services,144.95995,-37.81248,"(-37.81247755, 144.9599467)"
2018,53,101182,101182,Melbourne (CBD),RHIPE Australia,7000,Computer System Design and Related Services,144.95996,-37.81483,"(-37.81483411, 144.9599619)"
2018,74,108103,108103,Melbourne (CBD),Australian Legal Advisory Centre,6931,Legal Services,144.95996,-37.81269,"(-37.81268993, 144.959964)"
2018,74,108103,108103,Melbourne (CBD),Condello Lawyers,6931,Legal Services,144.95996,-37.81269,"(-37.81268993, 144.959964)"
2018,74,108103,108103,Melbourne (CBD),International Women's Development Agency,9559,Other Interest Group Services n.e.c.,144.95996,-37.81269,"(-37.81268993, 144.959964)"
2018,74,108103,108103,Melbourne (CBD),Vacant,0,Vacant Space,144.95996,-37.81269,"(-37.81268993, 144.959964)"
2018,5,101345,101345,Melbourne (CBD),Bingo Betty,4251,Clothing Retailing,144.96,-37.81,"(-37.81, 144.96)"
2018,5,101345,101345,Melbourne (CBD),Flinders Station Gifts,4244,Newspaper and Book Retailing,144.96,-37.81,"(-37.81, 144.96)"
2018,5,101345,101345,Melbourne (CBD),Sticky Institute,4244,Newspaper and Book Retailing,144.96,-37.81,"(-37.81, 144.96)"
2018,5,101345,101345,Melbourne (CBD),Sublink,5910,Internet Service Providers and Web Search Portals,144.96,-37.81,"(-37.81, 144.96)"
2018,43,105953,105953,Melbourne (CBD),JP Sesto & Co,6931,Legal Services,144.96011,-37.81597,"(-37.81596923, 144.9601098)"
2018,43,105953,105953,Melbourne (CBD),Market Ridge Pty Ltd,6962,Management Advice and Other Consulting Services,144.96011,-37.81597,"(-37.81596923, 144.9601098)"
2018,43,105953,105953,Melbourne (CBD),Mr Philip John Marzella,6931,Legal Services,144.96011,-37.81597,"(-37.81596923, 144.9601098)"
2018,43,105953,105953,Melbourne (CBD),Vacant,0,Vacant Space,144.96011,-37.81597,"(-37.81596923, 144.9601098)"
2018,43,105953,105953,Melbourne (CBD),Yvonne Allen & Associates,9539,Other Personal Services n.e.c.,144.96011,-37.81597,"(-37.81596923, 144.9601098)"
2018,43,105953,105953,Melbourne (CBD),Zeitz Workplace Lawyers,6931,Legal Services,144.96011,-37.81597,"(-37.81596923, 144.9601098)"
2018,74,105735,105735,Melbourne (CBD),Altus Lawyers,6931,Legal Services,144.96013,-37.81264,"(-37.81264236, 144.9601295)"
2018,74,105735,105735,Melbourne (CBD),Australia Xing Three,6720,Real Estate Services,144.96013,-37.81264,"(-37.81264236, 144.9601295)"
2018,74,105735,105735,Melbourne (CBD),Cecilie Salon,9511,Hairdressing and Beauty Services,144.96013,-37.81264,"(-37.81264236, 144.9601295)"
2018,64,108101,108101,Melbourne (CBD),7-Eleven,4111,Convenience Store,144.96016,-37.8132,"(-37.81320178, 144.9601628)"
2018,64,108101,108101,Melbourne (CBD),Collins & Stephens,6931,Legal Services,144.96016,-37.8132,"(-37.81320178, 144.9601628)"
2018,64,108101,108101,Melbourne (CBD),LJ Hooker,6720,Real Estate Services,144.96016,-37.8132,"(-37.81320178, 144.9601628)"
2018,64,108101,108101,Melbourne (CBD),Mark Lowe & Co Pty Ltd,6419,Other Auxiliary Finance and Investment Services,144.96016,-37.8132,"(-37.81320178, 144.9601628)"
2018,64,108101,108101,Melbourne (CBD),Robert Richter & Associates,6931,Legal Services,144.96016,-37.8132,"(-37.81320178, 144.9601628)"
2018,64,108101,108101,Melbourne (CBD),Vault Performance,9111,Health and Fitness Centres and Gymnasia Operation,144.96016,-37.8132,"(-37.81320178, 144.9601628)"
2018,64,108101,108101,Melbourne (CBD),Wilkins Lawyers Pty Ltd,6931,Legal Services,144.96016,-37.8132,"(-37.81320178, 144.9601628)"
2018,43,101152,101152,Melbourne (CBD),Vacant,0,Vacant Space,144.96017,-37.81548,"(-37.81547974, 144.9601729)"
2018,84,105451,105451,Melbourne (CBD),Rockman & Rockman,6931,Legal Services,144.96017,-37.81092,"(-37.81091502, 144.9601681)"
2018,74,105736,105736,Melbourne (CBD),Cattleya Beauty & Spa,9511,Hairdressing and Beauty Services,144.96023,-37.81261,"(-37.81261382, 144.9602253)"
2018,74,105736,105736,Melbourne (CBD),Employment Office Australia Pty Ltd,7211,Employment Placement and Recruitment Services,144.96023,-37.81261,"(-37.81261382, 144.9602253)"
2018,74,105736,105736,Melbourne (CBD),Melbourne Yoga & Pilates,8211,Sports and Physical Recreation Instruction,144.96023,-37.81261,"(-37.81261382, 144.9602253)"
2018,64,108102,108102,Melbourne (CBD),Chancery Chambers Barristers,6931,Legal Services,144.96047,-37.81343,"(-37.81342947, 144.9604725)"
2018,64,108102,108102,Melbourne (CBD),SV Partners,6932,Accounting Services,144.96047,-37.81343,"(-37.81342947, 144.9604725)"
2018,43,108069,108069,Melbourne (CBD),Australian College of Sports Therapy,8101,Technical and Vocational Education and Training,144.96053,-37.8155,"(-37.81549538, 144.9605337)"
2018,43,108069,108069,Melbourne (CBD),City Osteopathy,8534,Chiropractic and Osteopathic Services,144.96053,-37.8155,"(-37.81549538, 144.9605337)"
2018,74,105738,105738,Melbourne (CBD),Royaland Real Estate,6720,Real Estate Services,144.96053,-37.81241,"(-37.81240779, 144.9605307)"
2018,74,105738,105738,Melbourne (CBD),Vacant,0,Vacant Space,144.96053,-37.81241,"(-37.81240779, 144.9605307)"
2018,74,106016,106016,Melbourne (CBD),A New Life,4511,Cafes and Restaurants,144.96054,-37.81181,"(-37.81181418, 144.9605406)"
2018,54,108104,108104,Melbourne (CBD),Aplus Education,8101,Technical and Vocational Education and Training,144.96068,-37.81403,"(-37.81402804, 144.9606803)"
2018,54,108104,108104,Melbourne (CBD),Australia-Latin America Training Academy,8101,Technical and Vocational Education and Training,144.96068,-37.81403,"(-37.81402804, 144.9606803)"
2018,54,108104,108104,Melbourne (CBD),Bond Adviser,6419,Other Auxiliary Finance and Investment Services,144.96068,-37.81403,"(-37.81402804, 144.9606803)"
2018,54,108104,108104,Melbourne (CBD),Charles & Co,6932,Accounting Services,144.96068,-37.81403,"(-37.81402804, 144.9606803)"
2018,54,108104,108104,Melbourne (CBD),Epiq Australia Pty Ltd,6931,Legal Services,144.96068,-37.81403,"(-37.81402804, 144.9606803)"
2018,54,108104,108104,Melbourne (CBD),Escape Hunt Melbourne,9131,Amusement Parks and Centres Operation,144.96068,-37.81403,"(-37.81402804, 144.9606803)"
2018,54,108104,108104,Melbourne (CBD),Guanwei Accounting & Consulting,6932,Accounting Services,144.96068,-37.81403,"(-37.81402804, 144.9606803)"
2018,54,108104,108104,Melbourne (CBD),International College Of Victoria,8101,Technical and Vocational Education and Training,144.96068,-37.81403,"(-37.81402804, 144.9606803)"
2018,54,108104,108104,Melbourne (CBD),IT and Beyond,7000,Computer System Design and Related Services,144.96068,-37.81403,"(-37.81402804, 144.9606803)"
2018,54,108104,108104,Melbourne (CBD),Joc Australia Pty Ltd,6962,Management Advice and Other Consulting Services,144.96068,-37.81403,"(-37.81402804, 144.9606803)"
2018,54,108104,108104,Melbourne (CBD),Milestone English Academy Pty Ltd,8101,Technical and Vocational Education and Training,144.96068,-37.81403,"(-37.81402804, 144.9606803)"
2018,54,108104,108104,Melbourne (CBD),Newton College,8101,Technical and Vocational Education and Training,144.96068,-37.81403,"(-37.81402804, 144.9606803)"
2018,54,108104,108104,Melbourne (CBD),Rennick Briggs Lawyers,6931,Legal Services,144.96068,-37.81403,"(-37.81402804, 144.9606803)"
2018,54,108104,108104,Melbourne (CBD),Stuartairs & Company,6932,Accounting Services,144.96068,-37.81403,"(-37.81402804, 144.9606803)"
2018,54,108104,108104,Melbourne (CBD),Thexton Lawyers,6931,Legal Services,144.96068,-37.81403,"(-37.81402804, 144.9606803)"
2018,54,108104,108104,Melbourne (CBD),Vocational Training Institute Pty Ltd,8101,Technical and Vocational Education and Training,144.96068,-37.81403,"(-37.81402804, 144.9606803)"
2018,64,105707,105707,Melbourne (CBD),Claypots Barbarossa,4511,Cafes and Restaurants,144.96068,-37.81305,"(-37.81304714, 144.9606771)"
2018,74,104664,104664,Melbourne (CBD),Hardware Societe,4511,Cafes and Restaurants,144.9607,-37.81195,"(-37.81194748, 144.9607031)"
2018,74,106015,106015,Melbourne (CBD),Donegan's Accountants,6932,Accounting Services,144.96072,-37.81176,"(-37.81176186, 144.9607219)"
2018,54,108107,108107,Melbourne (CBD),AJH Lawyers,6931,Legal Services,144.96076,-37.81447,"(-37.81446622, 144.9607562)"
2018,54,108107,108107,Melbourne (CBD),IDP Education Limited,8220,Educational Support Services,144.96076,-37.81447,"(-37.81446622, 144.9607562)"
2018,54,108107,108107,Melbourne (CBD),Sole Motive,4252,Footwear Retailing,144.96076,-37.81447,"(-37.81446622, 144.9607562)"
2018,54,108106,108106,Melbourne (CBD),Vacant,0,Vacant Space,144.96077,-37.81429,"(-37.81429358, 144.9607704)"
